"","RINGS","AROMATIC","RNH2","R2NH","R3N","ROPO3","ROH","RCHO","RCOR","RCOOH","RCOOR","ROR","RCCH","RCN","MF","MW","C","Cl","H","N","O","S","F","Br","B","P","I","Si"
"CHEMBL2105653",4,4,0,1,0,0,1,0,0,0,1,1,0,0,"C22H17F4N3O4",463.3816928,22,0,17,3,4,0,4,0,0,0,0,0
"CHEMBL1817841",0,0,0,0,0,0,1,0,0,0,0,0,0,0,"C3H7NO4",121.09198,3,0,7,1,4,0,0,0,0,0,0,0
"CHEMBL2105279",3,3,0,2,1,0,0,0,0,0,1,0,0,0,"C19H23N4O2",339.41152,19,0,23,4,2,0,0,0,0,0,0,0
"CHEMBL5927870",3,2,0,0,0,0,0,0,0,1,0,0,0,1,"C18H15N2O2S",323.3889,18,0,15,2,2,1,0,0,0,0,0,0
"CHEMBL3674570",4,2,0,2,0,0,0,0,0,0,0,1,0,1,"C27H35N5O2",461.5991,27,0,35,5,2,0,0,0,0,0,0,0
"CHEMBL4080228",4,2,0,1,1,0,0,0,0,0,0,3,0,0,"C22H24Cl2N2O5",467.34236,22,2,24,2,5,0,0,0,0,0,0,0
"CHEMBL4297181",4,4,0,0,2,0,1,0,0,0,0,1,0,0,"C23H26N4O3",406.47754,23,0,26,4,3,0,0,0,0,0,0,0
"CHEMBL3989869",6,6,0,0,0,0,1,0,0,0,0,2,0,0,"C31H23F3N5O3",570.5412296,31,0,23,5,3,0,3,0,0,0,0,0
"CHEMBL5416410",4,3,0,2,2,0,1,0,0,0,0,0,0,0,"C22H28ClN7O2S",490.02142,22,1,28,7,2,1,0,0,0,0,0,0
"CHEMBL5314591",4,4,0,1,1,0,0,0,0,0,0,2,0,0,"C26H25F2N5O4",509.5046064,26,0,25,5,4,0,2,0,0,0,0,0
"CHEMBL1200814",1,1,0,1,0,0,0,0,0,0,0,0,0,0,"C4H6N4O3S2",222.24544,4,0,6,4,3,2,0,0,0,0,0,0
"CHEMBL3260567",5,5,0,2,0,0,0,0,0,0,0,0,0,0,"C22H19FN7",400.4315632,22,0,19,7,0,0,1,0,0,0,0,0
"CHEMBL5095043",3,2,0,1,2,0,0,0,0,0,0,1,0,0,"C20H22F6N7O3",522.4241992,20,0,22,7,3,0,6,0,0,0,0,0
"CHEMBL4446378",4,2,0,0,1,0,0,0,0,0,0,2,0,0,"C33H40ClN2O5S",612.1991,33,1,40,2,5,1,0,0,0,0,0,0
"CHEMBL1173055",3,3,0,3,0,0,0,0,0,0,0,0,0,0,"C19H19FN3O",324.3720632,19,0,19,3,1,0,1,0,0,0,0,0
"CHEMBL2104969",6,6,0,0,1,0,0,0,0,1,0,0,0,0,"C41H35ClF3N2O4S",744.2408096,41,1,35,2,4,1,3,0,0,0,0,0
"CHEMBL504535",3,2,0,0,1,0,0,0,0,0,0,0,0,0,"C21H23NO3S",369.47722,21,0,23,1,3,1,0,0,0,0,0,0
"CHEMBL166863",3,2,0,0,0,0,0,0,1,0,0,1,0,0,"C18H16FNO4S",361.3873432,18,0,16,1,4,1,1,0,0,0,0,0
"CHEMBL2364626",4,4,0,1,1,0,0,0,0,0,0,0,0,0,"C24H30FN6",421.5336032,24,0,30,6,0,0,1,0,0,0,0,0
"CHEMBL4594454",2,2,0,1,0,0,0,0,0,0,0,0,0,0,"C15H19FN3O2S",324.3936632,15,0,19,3,2,1,1,0,0,0,0,0
"CHEMBL6068395",5,2,0,0,3,0,0,0,0,0,0,1,0,0,"C32H48FN6O4S",631.8247232,32,0,48,6,4,1,1,0,0,0,0,0
"CHEMBL4802155",4,3,0,1,0,0,0,0,0,0,0,2,0,0,"C19H20N4O2",336.3877,19,0,20,4,2,0,0,0,0,0,0,0
"CHEMBL4650338",5,4,0,0,2,0,0,0,0,0,0,1,1,0,"C26H21F2N5O3",489.4734464,26,0,21,5,3,0,2,0,0,0,0,0
"CHEMBL2110588",3,1,0,1,1,0,1,0,0,0,0,2,0,0,"C23H37N2O4",405.55088,23,0,37,2,4,0,0,0,0,0,0,0
"CHEMBL225071",3,3,0,2,1,0,0,0,0,2,0,0,0,0,"C21H20N4O6S",456.4717,21,0,20,4,6,1,0,0,0,0,0,0
"CHEMBL5185221",5,5,0,1,2,0,0,0,0,0,0,0,0,0,"C22H17ClF3N9O2",531.8776896,22,1,17,9,2,0,3,0,0,0,0,0
"CHEMBL1188395",3,2,1,0,1,0,0,0,0,0,0,0,0,0,"C14H16F2N3S",296.3587464,14,0,16,3,0,1,2,0,0,0,0,0
"CHEMBL2105643",2,2,0,0,0,1,0,0,0,0,0,4,0,0,"C18H20O8P",395.320362,18,0,20,0,8,0,0,0,0,1,0,0
"CHEMBL5416250",3,3,0,2,1,0,1,0,0,0,0,1,2,0,"C25H25N5O4",459.4971,25,0,25,5,4,0,0,0,0,0,0,0
"CHEMBL2079130",3,3,0,1,0,0,0,0,0,0,0,0,0,0,"C17H17FN3O2S",346.3991832,17,0,17,3,2,1,1,0,0,0,0,0
"CHEMBL5314476",5,3,0,0,2,0,1,0,0,1,1,1,0,0,"C28H31FN3O6",524.5606432,28,0,31,3,6,0,1,0,0,0,0,0
"CHEMBL4297220",4,3,0,1,1,0,1,0,0,0,0,1,0,0,"C20H18ClF2N5O3",449.8384264,20,1,18,5,3,0,2,0,0,0,0,0
"CHEMBL2107358",4,3,0,2,0,0,0,0,0,0,0,1,0,0,"C20H20N3O",318.3923,20,0,20,3,1,0,0,0,0,0,0,0
"CHEMBL4876167",3,2,0,0,0,0,0,0,0,0,3,1,0,1,"C24H31N5O7",501.53224,24,0,31,5,7,0,0,0,0,0,0,0
"CHEMBL5095167",4,4,0,2,3,0,0,0,0,0,0,1,0,0,"C29H33F3N7O2",568.6132296,29,0,33,7,2,0,3,0,0,0,0,0
"CHEMBL1206245",2,2,0,0,0,1,0,0,0,0,0,4,0,0,"C19H22O10PS",473.410742,19,0,22,0,10,1,0,0,0,1,0,0
"CHEMBL1789941",4,3,0,1,0,0,0,0,0,0,0,0,0,1,"C17H18N6",306.36502,17,0,18,6,0,0,0,0,0,0,0,0
"CHEMBL139367",1,0,0,2,0,0,1,0,0,1,0,0,0,0,"C15H28N4O4",328.40722,15,0,28,4,4,0,0,0,0,0,0,0
"CHEMBL4297593",3,2,0,1,1,0,1,0,0,0,0,1,0,0,"C22H23ClF2N4O5",496.8916264,22,1,23,4,5,0,2,0,0,0,0,0
"CHEMBL3661754",5,3,0,1,1,0,0,0,0,0,0,0,0,1,"C27H29N5O",439.55206,27,0,29,5,1,0,0,0,0,0,0,0
"CHEMBL4298156",5,4,0,2,0,0,0,0,0,0,0,1,0,0,"C29H30FN4O",469.5731032,29,0,30,4,1,0,1,0,0,0,0,0
"CHEMBL2103810",2,2,1,2,0,0,0,0,0,0,2,0,0,0,"C27H35N3O6S",529.6483,27,0,35,3,6,1,0,0,0,0,0,0
"CHEMBL521686",5,3,0,0,2,0,0,0,0,0,0,0,0,0,"C24H22FN4O3",433.4548832,24,0,22,4,3,0,1,0,0,0,0,0
"CHEMBL3137308",6,2,0,2,0,0,1,0,0,0,0,0,0,0,"C18H23N4O2",327.40082,18,0,23,4,2,0,0,0,0,0,0,0
"CHEMBL313006",2,1,0,1,0,0,0,0,0,0,0,0,0,0,"C23H35NO2S",389.5945,23,0,35,1,2,1,0,0,0,0,0,0
"CHEMBL2105733",3,3,0,3,0,0,0,0,0,0,0,0,0,0,"C19H19FN3O",324.3720632,19,0,19,3,1,0,1,0,0,0,0,0
"CHEMBL2103884",3,2,0,3,0,0,0,0,1,0,0,3,0,0,"C25H32N4O7S",532.60918,25,0,32,4,7,1,0,0,0,0,0,0
"CHEMBL1082354",2,2,0,1,0,0,0,0,0,0,0,0,0,0,"C8H5N3O3S2",255.2736,8,0,5,3,3,2,0,0,0,0,0,0
"CHEMBL4650336",5,4,0,1,1,0,0,0,0,0,1,1,0,0,"C25H20Cl2N2O3",467.3439,25,2,20,2,3,0,0,0,0,0,0,0
"CHEMBL1201773",4,2,0,0,1,0,0,0,1,0,1,0,0,0,"C20H20FNO3S",373.4411032,20,0,20,1,3,1,1,0,0,0,0,0
"CHEMBL180022",4,4,0,2,1,0,0,0,0,0,0,2,0,1,"C30H30ClN6O3",558.0506,30,1,30,6,3,0,0,0,0,0,0,0
"CHEMBL6068392",6,4,0,3,2,0,0,0,0,0,0,1,0,0,"C31H35N8O3",567.6614,31,0,35,8,3,0,0,0,0,0,0,0
"CHEMBL1165",3,2,0,1,1,0,0,0,0,1,1,2,0,0,"C27H33N2O7",497.56012,27,0,33,2,7,0,0,0,0,0,0,0
"CHEMBL2105661",2,1,0,2,0,0,0,0,0,0,0,0,0,0,"C23H38N5O4S2",512.70892,23,0,38,5,4,2,0,0,0,0,0,0
"CHEMBL4800252",5,3,0,1,2,0,0,0,0,0,1,1,0,0,"C24H30F3N8O5S",599.6058096,24,0,30,8,5,1,3,0,0,0,0,0
"CHEMBL4650219",2,1,0,0,0,0,0,0,0,1,0,2,0,0,"C12H5F6O4",327.1561192,12,0,5,0,4,0,6,0,0,0,0,0
"CHEMBL6068406",6,5,0,2,2,0,0,0,0,0,0,0,0,0,"C33H35N8O2",575.6834,33,0,35,8,2,0,0,0,0,0,0,0
"CHEMBL4105584",7,3,0,0,3,0,0,0,0,0,0,1,0,0,"C36H45N5O5S",659.838,36,0,45,5,5,1,0,0,0,0,0,0
"CHEMBL110458",1,0,0,1,0,0,4,0,0,0,0,0,0,0,"C6H14NO4",164.17966,6,0,14,1,4,0,0,0,0,0,0,0
"CHEMBL5316168",4,2,0,3,0,0,0,0,0,0,0,0,0,0,"C18H20N6O4S",416.4542,18,0,20,6,4,1,0,0,0,0,0,0
"CHEMBL4462530",4,2,0,2,0,0,0,0,0,0,0,0,0,0,"C22H28ClN5O2",429.94302,22,1,28,5,2,0,0,0,0,0,0,0
"CHEMBL4112930",4,2,0,1,1,0,0,0,0,0,0,0,0,0,"C16H16FN4O",299.3228432,16,0,16,4,1,0,1,0,0,0,0,0
"CHEMBL3286830",3,3,0,0,1,0,0,0,0,0,0,1,0,1,"C21H19FN6O2",406.4129632,21,0,19,6,2,0,1,0,0,0,0,0
"CHEMBL2374220",11,5,0,4,2,0,0,0,0,0,2,0,0,0,"C49H54F2N8O6",888.9998664,49,0,54,8,6,0,2,0,0,0,0,0
"CHEMBL1289926",4,4,0,1,0,0,0,0,0,0,0,0,0,0,"C22H18N4OS",386.46952,22,0,18,4,1,1,0,0,0,0,0,0
"CHEMBL252164",4,3,0,1,1,0,2,0,0,0,0,1,0,0,"C26H32N3O5",466.54938,26,0,32,3,5,0,0,0,0,0,0,0
"CHEMBL2110585",2,2,1,2,0,0,0,0,0,0,2,0,0,0,"C27H35N3O6S",529.6483,27,0,35,3,6,1,0,0,0,0,0,0
"CHEMBL3301603",5,2,0,2,3,0,0,0,0,0,0,2,0,0,"C29H45N8O3",553.7194,29,0,45,8,3,0,0,0,0,0,0,0
"CHEMBL2017974",4,2,0,0,2,0,0,0,0,0,0,2,0,0,"C18H22F3N6O2",411.4014896,18,0,22,6,2,0,3,0,0,0,0,0
"CHEMBL393220",4,4,0,1,1,0,2,0,0,1,0,0,0,0,"C33H34FN2O5",557.6318632,33,0,34,2,5,0,1,0,0,0,0,0
"CHEMBL5315120",3,3,0,2,1,0,1,0,0,1,0,1,0,0,"C37H47N4O8S2",739.92108,37,0,47,4,8,2,0,0,0,0,0,0
"CHEMBL23293",1,1,0,0,0,0,0,0,0,1,0,0,0,0,"C22H29O2S",357.52946,22,0,29,0,2,1,0,0,0,0,0,0
"CHEMBL468419",3,2,0,0,1,0,0,0,0,0,0,0,0,1,"C14H13N3",223.27312,14,0,13,3,0,0,0,0,0,0,0,0
"CHEMBL297884",6,3,0,3,1,0,0,0,0,1,1,2,0,0,"C40H49N6O8S",773.91746,40,0,49,6,8,1,0,0,0,0,0,0
"CHEMBL2104954",6,4,0,1,3,0,0,0,0,0,0,1,0,1,"C30H33ClN7OS",575.14732,30,1,33,7,1,1,0,0,0,0,0,0
"CHEMBL3707320",6,3,0,1,2,0,0,0,1,0,0,1,0,1,"C30H35N4O2",483.6245,30,0,35,4,2,0,0,0,0,0,0,0
"CHEMBL4297405",4,3,0,1,0,0,2,0,0,0,0,0,0,0,"C19H21F3N5O5S2",520.5257496,19,0,21,5,5,2,3,0,0,0,0,0
"CHEMBL5095072",4,3,0,2,2,0,0,0,0,0,0,0,0,0,"C23H32N5OS",426.59808,23,0,32,5,1,1,0,0,0,0,0,0
"CHEMBL227875",3,2,0,0,1,0,0,0,0,0,0,3,0,0,"C14H12F3N3O5",359.2573896,14,0,12,3,5,0,3,0,0,0,0,0
"CHEMBL1200678",3,3,0,3,0,0,1,0,0,0,2,0,0,0,"C38H52N6O7",704.85548,38,0,52,6,7,0,0,0,0,0,0,0
"CHEMBL1201743",7,0,1,0,1,0,1,0,0,0,0,0,0,1,"C18H25N3O2",315.41,18,0,25,3,2,0,0,0,0,0,0,0
"CHEMBL4594445",3,3,0,1,0,0,0,0,0,0,0,1,0,0,"C19H18F3N2O3S",411.4180296,19,0,18,2,3,1,3,0,0,0,0,0
"CHEMBL2338397",2,2,0,2,1,0,1,0,0,0,0,0,0,0,"C22H23F3N4O4",464.4376296,22,0,23,4,4,0,3,0,0,0,0,0
"CHEMBL6068478",5,4,0,2,2,0,0,0,0,0,0,2,0,0,"C30H35N8O3",555.6507,30,0,35,8,3,0,0,0,0,0,0,0
"CHEMBL404108",2,2,0,1,0,0,0,0,0,1,0,0,0,0,"C15H12ClFNO2",292.7126832,15,1,12,1,2,0,1,0,0,0,0,0
"CHEMBL3301625",3,3,0,3,0,0,0,0,0,0,0,2,0,0,"C22H22FN5O3",423.4401832,22,0,22,5,3,0,1,0,0,0,0,0
"CHEMBL6068025",3,2,0,1,2,0,1,0,1,0,0,0,0,0,"C20H17F3N3O4",420.3618896,20,0,17,3,4,0,3,0,0,0,0,0
"CHEMBL471498",3,1,0,0,1,0,0,0,0,1,0,0,0,0,"C19H24NO3",314.39876,19,0,24,1,3,0,0,0,0,0,0,0
"CHEMBL3304485",6,4,0,4,2,0,0,0,0,0,0,4,0,0,"C50H68Cl4N8O10S2",1147.06452,50,4,68,8,10,2,0,0,0,0,0,0
"CHEMBL2105754",3,2,1,0,3,0,0,0,0,0,0,0,0,1,"C18H21FN5O2",358.3900432,18,0,21,5,2,0,1,0,0,0,0,0
"CHEMBL2387408",2,2,0,2,0,0,0,0,0,2,0,1,0,0,"C28H37N2O7S",545.66758,28,0,37,2,7,1,0,0,0,0,0,0
"CHEMBL2043437",4,3,0,3,1,0,0,0,0,0,0,0,0,1,"C21H23N6O",375.44692,21,0,23,6,1,0,0,0,0,0,0,0
"CHEMBL416146",3,3,0,0,0,0,0,0,0,0,0,0,0,0,"C18H15ClN2O2S",358.8419,18,1,15,2,2,1,0,0,0,0,0,0
"CHEMBL1852688",4,3,0,2,3,0,0,0,0,0,0,2,0,0,"C26H32Cl2N7O3",561.48338,26,2,32,7,3,0,0,0,0,0,0,0
"CHEMBL419213",2,1,1,1,1,0,0,0,0,2,0,0,0,0,"C21H31N3O5",405.48794,21,0,31,3,5,0,0,0,0,0,0,0
"CHEMBL3707393",3,2,0,0,1,0,0,0,0,0,0,0,0,1,"C13H10FN3",227.2370032,13,0,10,3,0,0,1,0,0,0,0,0
"CHEMBL389433",4,4,0,1,1,0,0,0,0,0,0,0,0,0,"C17H13ClN4",308.76492,17,1,13,4,0,0,0,0,0,0,0,0
"CHEMBL2095206",4,3,0,1,2,0,0,0,0,0,0,3,0,1,"C26H30Cl2N5O3",531.4541,26,2,30,5,3,0,0,0,0,0,0,0
"CHEMBL3408947",7,4,0,1,1,0,0,0,0,0,0,2,0,0,"C33H35N4O3",535.656,33,0,35,4,3,0,0,0,0,0,0,0
"CHEMBL126159",5,4,0,1,1,0,1,0,1,0,0,4,0,0,"C24H25N2O7",453.4645,24,0,25,2,7,0,0,0,0,0,0,0
"CHEMBL5314573",6,4,0,1,2,0,1,0,0,0,0,3,0,0,"C24H25N7O5",491.4992,24,0,25,7,5,0,0,0,0,0,0,0
"CHEMBL636",1,1,0,0,2,0,0,0,0,0,1,0,0,0,"C14H23N2O2",251.34462,14,0,23,2,2,0,0,0,0,0,0,0
"CHEMBL6068334",3,2,1,0,2,0,0,0,0,0,0,0,0,0,"C16H16F6N5O",408.3215592,16,0,16,5,1,0,6,0,0,0,0,0
"CHEMBL4297190",4,4,0,2,1,0,0,0,0,0,0,1,0,0,"C24H29N6O3S",481.59046,24,0,29,6,3,1,0,0,0,0,0,0
"CHEMBL4802130",5,5,0,2,0,0,0,0,0,0,0,1,0,0,"C26H24N6O2",452.50776,26,0,24,6,2,0,0,0,0,0,0,0
"CHEMBL1946170",3,3,0,3,0,0,0,0,0,0,0,1,0,0,"C21H15ClF4N4O3",482.8154128,21,1,15,4,3,0,4,0,0,0,0,0
"CHEMBL4802133",6,3,0,0,3,0,0,0,0,0,1,2,0,0,"C31H43N6O4",563.71092,31,0,43,6,4,0,0,0,0,0,0,0
"CHEMBL276711",3,3,0,2,0,0,0,0,0,0,0,0,0,0,"C15H14N2O",238.28446,15,0,14,2,1,0,0,0,0,0,0,0
"CHEMBL503",3,0,0,0,0,0,1,0,0,0,2,0,0,0,"C24H36O5",404.53964,24,0,36,0,5,0,0,0,0,0,0,0
"CHEMBL3545432",2,1,0,2,0,0,0,0,0,2,1,0,0,0,"C20H21BCl2N2O9",515.10574,20,2,21,2,9,0,0,0,1,0,0,0
"CHEMBL6068329",3,3,0,3,0,0,0,0,0,2,0,0,0,0,"C20H19N5O6",425.39476,20,0,19,5,6,0,0,0,0,0,0,0
"CHEMBL3989970",4,3,0,2,2,0,0,0,0,0,0,1,0,0,"C18H23FN9O2",416.4327232,18,0,23,9,2,0,1,0,0,0,0,0
"CHEMBL607707",3,3,0,2,1,0,0,0,0,0,0,1,0,1,"C24H24ClFN5O2",468.9310632,24,1,24,5,2,0,1,0,0,0,0,0
"CHEMBL3989939",5,3,0,1,2,0,1,0,0,0,0,0,0,0,"C21H22F2N6O2",428.4351864,21,0,22,6,2,0,2,0,0,0,0,0
"CHEMBL192",4,3,0,1,1,0,0,0,0,0,0,1,0,0,"C22H31N6O4S",475.58434,22,0,31,6,4,1,0,0,0,0,0,0
"CHEMBL436",2,2,0,0,1,0,0,0,0,1,0,1,0,0,"C16H13F3NO3S",356.3395296,16,0,13,1,3,1,3,0,0,0,0,0
"CHEMBL281398",2,2,0,2,0,0,0,0,0,1,0,0,0,1,"C23H26N5O2",404.48484,23,0,26,5,2,0,0,0,0,0,0,0
"CHEMBL4558324",5,4,0,2,2,0,0,0,0,0,0,2,0,0,"C30H35N8O3",555.6507,30,0,35,8,3,0,0,0,0,0,0,0
"CHEMBL2074689",6,4,0,0,2,0,1,0,0,0,0,1,0,0,"C32H32F2N3O2",528.6121864,32,0,32,3,2,0,2,0,0,0,0,0
"CHEMBL52939",2,2,0,0,1,0,0,0,0,1,1,2,0,0,"C24H31NO6",429.50604,24,0,31,1,6,0,0,0,0,0,0,0
"CHEMBL222559",4,3,0,0,0,0,1,0,0,0,1,0,0,0,"C31H32F3N2O5S",601.6563896,31,0,32,2,5,1,3,0,0,0,0,0
"CHEMBL3545097",4,4,0,0,0,0,0,0,0,0,0,1,0,0,"C15H15N7O",309.3259,15,0,15,7,1,0,0,0,0,0,0,0
"CHEMBL5187755",4,3,0,1,1,0,2,0,0,0,0,1,0,0,"C22H27ClFN5O3",463.9328832,22,1,27,5,3,0,1,0,0,0,0,0
"CHEMBL520733",1,1,0,2,1,0,1,0,0,0,0,0,0,0,"C19H27N3O4",361.43538,19,0,27,3,4,0,0,0,0,0,0,0
"CHEMBL5095034",5,3,0,2,0,0,0,0,0,0,0,1,0,0,"C24H31N6O3S",483.60634,24,0,31,6,3,1,0,0,0,0,0,0
"CHEMBL3039522",6,4,0,6,2,0,2,0,0,0,0,0,0,0,"C42H58F2N8O6",808.9567264,42,0,58,8,6,0,2,0,0,0,0,0
"CHEMBL4303201",5,4,1,1,0,0,0,0,0,0,0,3,0,0,"C23H23FN3O3",408.4454232,23,0,23,3,3,0,1,0,0,0,0,0
"CHEMBL481611",3,2,0,2,0,0,0,0,0,0,0,0,0,1,"C25H27F4N3O3S",525.5587928,25,0,27,3,3,1,4,0,0,0,0,0
"CHEMBL317094",2,1,0,1,2,0,0,0,0,1,1,0,0,0,"C20H26N3O6",404.43694,20,0,26,3,6,0,0,0,0,0,0,0
"CHEMBL5095256",3,3,0,1,1,0,0,0,0,0,0,0,0,0,"C19H19ClF2N4O3S",456.8939664,19,1,19,4,3,1,2,0,0,0,0,0
"CHEMBL3989867",5,2,0,1,2,0,1,0,1,0,0,1,0,0,"C21H17F3N3O5",448.3719896,21,0,17,3,5,0,3,0,0,0,0,0
"CHEMBL539697",4,4,0,2,2,0,0,0,0,0,2,0,0,0,"C34H42N7O5",628.74118,34,0,42,7,5,0,0,0,0,0,0,0
"CHEMBL4802146",4,4,0,0,1,0,0,0,0,1,0,0,0,0,"C21H14Cl2F2N3O2S",481.3225664,21,2,14,3,2,1,2,0,0,0,0,0
"CHEMBL5095031",2,2,0,2,1,0,5,0,0,0,0,1,0,0,"C30H51ClN8O7",671.22834,30,1,51,8,7,0,0,0,0,0,0,0
"CHEMBL3917975",4,4,0,1,1,0,0,0,0,0,0,1,0,0,"C25H22ClF3N4O2",502.9159896,25,1,22,4,2,0,3,0,0,0,0,0
"CHEMBL4756595",3,3,0,1,0,0,0,0,0,0,0,1,0,0,"C19H19F2N4O2S",405.4415664,19,0,19,4,2,1,2,0,0,0,0,0
"CHEMBL4297442",6,4,0,0,0,0,6,0,0,0,0,2,0,0,"C28H30F2N6O8S",648.6350064,28,0,30,6,8,1,2,0,0,0,0,0
"CHEMBL2316582",5,4,0,1,2,0,0,0,0,0,0,0,2,0,"C29H28F3N6O",533.5674296,29,0,28,6,1,0,3,0,0,0,0,0
"CHEMBL538867",5,0,0,1,0,0,0,0,0,0,0,1,0,0,"C29H49N2O3S",505.77596,29,0,49,2,3,1,0,0,0,0,0,0
"CHEMBL4650320",2,1,0,1,1,0,2,0,0,0,1,1,0,0,"C13H19N3O7",329.30586,13,0,19,3,7,0,0,0,0,0,0,0
"CHEMBL4651002",4,4,0,0,1,0,0,0,0,1,0,0,0,0,"C25H17Cl3FN2O4",534.7708832,25,3,17,2,4,0,1,0,0,0,0,0
"CHEMBL334966",3,2,0,1,1,1,2,0,0,0,0,1,0,0,"C17H22Cl2F3N5O12P3S2",773.3353756,17,2,22,5,12,2,3,0,0,3,0,0
"CHEMBL4298137",2,0,0,0,1,0,0,0,0,0,0,0,0,0,"C8H10N3O6S",276.2465,8,0,10,3,6,1,0,0,0,0,0,0
"CHEMBL6068412",4,4,0,3,0,0,0,0,0,0,0,0,0,0,"C24H19F4N7O",497.4475728,24,0,19,7,1,0,4,0,0,0,0,0
"CHEMBL200022",3,2,0,0,1,0,0,0,0,1,0,1,0,0,"C17H11ClNO4S2",392.85654,17,1,11,1,4,2,0,0,0,0,0,0
"CHEMBL4297216",4,3,0,2,1,0,0,0,0,0,0,1,0,0,"C27H37N6O3S",525.68608,27,0,37,6,3,1,0,0,0,0,0,0
"CHEMBL5314499",4,4,0,2,0,0,1,0,0,0,0,2,0,0,"C21H17N2O4S",393.43568,21,0,17,2,4,1,0,0,0,0,0,0
"CHEMBL1922094",5,3,0,0,3,0,1,0,0,0,0,1,0,0,"C23H31N8O3S",499.60904,23,0,31,8,3,1,0,0,0,0,0,0
"CHEMBL4863829",3,2,0,0,0,0,2,0,0,0,1,1,0,1,"C16H19N5O5",361.35256,16,0,19,5,5,0,0,0,0,0,0,0
"CHEMBL5315125",5,5,0,2,1,0,0,0,0,0,0,0,0,0,"C22H17ClN6O",416.86298,22,1,17,6,1,0,0,0,0,0,0,0
"CHEMBL1477",2,2,0,0,0,0,2,0,0,1,0,1,0,0,"C26H33FNO5",458.5423232,26,0,33,1,5,0,1,0,0,0,0,0
"CHEMBL6068047",3,3,0,0,1,0,0,0,0,0,0,1,0,1,"C21H19FN6O2",406.4129632,21,0,19,6,2,0,1,0,0,0,0,0
"CHEMBL35033",2,2,0,1,1,0,0,0,0,0,0,1,0,0,"C17H22N2O3",302.36818,17,0,22,2,3,0,0,0,0,0,0,0
"CHEMBL4871106",4,3,0,1,1,0,0,0,0,0,0,0,0,0,"C21H20ClF3N5O",450.8646096,21,1,20,5,1,0,3,0,0,0,0,0
"CHEMBL2103772",2,2,0,1,0,0,0,0,0,0,1,0,0,0,"C21H23NO4S",385.47662,21,0,23,1,4,1,0,0,0,0,0,0
"CHEMBL5095204",10,5,0,4,2,0,0,0,0,0,2,0,0,0,"C49H58N8O6",855.03482,49,0,58,8,6,0,0,0,0,0,0,0
"CHEMBL3402762",5,4,0,0,1,0,0,0,0,0,0,1,0,1,"C29H29N6O2",493.57956,29,0,29,6,2,0,0,0,0,0,0,0
"CHEMBL1287853",4,3,0,2,1,0,0,0,0,0,0,1,0,0,"C27H37N6O3S",525.68608,27,0,37,6,3,1,0,0,0,0,0,0
"CHEMBL518924",4,3,1,1,1,0,0,0,0,0,0,0,0,0,"C21H28N5",350.48052,21,0,28,5,0,0,0,0,0,0,0,0
"CHEMBL3991932",5,5,0,2,0,0,1,0,0,0,0,1,0,0,"C31H33FN6O3",556.6305232,31,0,33,6,3,0,1,0,0,0,0,0
"CHEMBL5314520",5,2,0,2,2,0,0,0,0,0,0,2,0,0,"C32H47N4O4",551.73998,32,0,47,4,4,0,0,0,0,0,0,0
"CHEMBL4647810",5,4,0,0,1,0,0,0,0,0,0,1,0,0,"C20H21N7O",375.42704,20,0,21,7,1,0,0,0,0,0,0,0
"CHEMBL5314481",6,5,0,2,2,0,0,0,0,0,0,0,0,0,"C33H35N8O2",575.6834,33,0,35,8,2,0,0,0,0,0,0,0
"CHEMBL2103852",3,2,2,0,0,0,0,0,0,0,0,3,0,1,"C18H17BrN4O3",417.25658,18,0,17,4,3,0,0,1,0,0,0,0
"CHEMBL5314472",3,2,0,2,0,0,0,0,0,0,0,2,0,0,"C19H21N3O6S",419.45154,19,0,21,3,6,1,0,0,0,0,0,0
"CHEMBL94",3,1,0,1,2,0,0,0,0,0,1,0,0,0,"C15H22N3O2",276.35408,15,0,22,3,2,0,0,0,0,0,0,0
"CHEMBL3287255",3,2,0,1,0,0,0,0,0,0,0,0,0,0,"C15H18N4O3S2",366.45842,15,0,18,4,3,2,0,0,0,0,0,0
"CHEMBL3137330",4,2,0,1,2,0,1,0,1,0,0,1,0,0,"C19H16F2N3O5",404.3442464,19,0,16,3,5,0,2,0,0,0,0,0
"CHEMBL4297638",5,2,0,1,1,0,0,0,0,0,0,0,0,1,"C25H23F6N5O4S",603.5366392,25,0,23,5,4,1,6,0,0,0,0,0
"CHEMBL4650521",4,2,1,0,1,0,0,0,0,0,0,1,0,0,"C18H25ClN7OS",422.9554,18,1,25,7,1,1,0,0,0,0,0,0
"CHEMBL2013119",2,2,0,1,0,0,0,0,0,1,0,4,0,0,"C21H24NO8S",450.48216,21,0,24,1,8,1,0,0,0,0,0,0
"CHEMBL6068069",2,1,0,2,0,0,1,0,0,0,0,0,0,0,"C15H16F9N5O",453.3060688,15,0,16,5,1,0,9,0,0,0,0,0
"CHEMBL3301621",5,2,0,1,0,0,0,0,0,0,0,0,0,0,"C15H16N",210.29424,15,0,16,1,0,0,0,0,0,0,0,0
"CHEMBL1957287",5,5,0,1,0,0,0,0,0,0,0,0,0,0,"C25H15F7N5",518.4089224,25,0,15,5,0,0,7,0,0,0,0,0
"CHEMBL4297477",5,2,0,1,2,0,0,0,0,0,0,0,0,0,"C18H22F2N7O",390.4103864,18,0,22,7,1,0,2,0,0,0,0,0
